14.026,,pH,,5.98,,pH
14.026,,Pump1,,0,,%
14.026,,Pump2,,10.49,,%
14.026,,Temperature,,28.01,,DegC
14.043,,pH,,5.98,,pH
14.043,,Pump1,,0,,%
14.043,,Pump2,,10.49,,%
14.043,,Temperature,,28,,DegC
14.059,,pH,,5.98,,pH
14.059,,Pump1,,0,,%
14.059,,Pump2,,0,,%
14.059,,Temperature,,28,,DegC
14.076,,pH,,5.99,,pH
14.076,,Pump1,,0,,%
14.076,,Pump2,,0,,%
14.076,,Temperature,,28.01,,DegC
14.093,,pH,,5.98,,pH
14.093,,Pump1,,0,,%
14.093,,Pump2,,0,,%
14.093,,Temperature,,28,,DegC
14.109,,pH,,5.98,,pH
14.109,,Pump1,,0,,%
14.109,,Pump2,,0,,%
14.109,,Temperature,,28,,DegC
14.126,,pH,,5.98,,pH
14.126,,Pump1,,0,,%
14.126,,Pump2,,0,,%
14.126,,Temperature,,28.01,,DegC
14.143,,pH,,5.98,,pH
14.143,,Pump1,,0,,%
14.143,,Pump2,,0,,%
14.143,,Temperature,,28,,DegC
14.159,,pH,,5.98,,pH
14.159,,Pump1,,0,,%
14.159,,Pump2,,0,,%
14.159,,Temperature,,28.01,,DegC
14.176,,pH,,5.98,,pH
14.176,,Pump1,,0,,%
14.176,,Pump2,,0,,%
14.176,,Temperature,,28,,DegC
14.193,,pH,,5.98,,pH
14.193,,Pump1,,0,,%
14.193,,Pump2,,0,,%
14.193,,Temperature,,28,,DegC
14.209,,pH,,5.98,,pH
14.209,,Pump1,,0,,%
14.209,,Pump2,,0,,%
14.209,,Temperature,,28.02,,DegC
14.226,,pH,,5.98,,pH
14.226,,Pump1,,0,,%
14.226,,Pump2,,0,,%
14.226,,Temperature,,27.99,,DegC
14.243,,pH,,5.98,,pH
14.243,,Pump1,,0,,%
14.243,,Pump2,,0,,%
14.243,,Temperature,,28,,DegC
14.259,,pH,,5.98,,pH
14.259,,Pump1,,0,,%
14.259,,Pump2,,0,,%
14.259,,Temperature,,28,,DegC
14.276,,pH,,5.98,,pH
14.276,,Pump1,,0,,%
14.276,,Pump2,,0,,%
14.276,,Temperature,,28,,DegC
14.293,,pH,,5.98,,pH
14.293,,Pump1,,0,,%
14.293,,Pump2,,0,,%
14.293,,Temperature,,28,,DegC
14.309,,pH,,5.98,,pH
14.309,,Pump1,,0,,%
14.309,,Pump2,,0,,%
14.309,,Temperature,,28.01,,DegC
14.326,,pH,,5.98,,pH
14.326,,Pump1,,0,,%
14.326,,Pump2,,0,,%
14.326,,Temperature,,28.01,,DegC
14.343,,pH,,5.98,,pH
14.343,,Pump1,,0,,%
14.343,,Pump2,,0,,%
14.343,,Temperature,,28.01,,DegC
14.359,,pH,,5.98,,pH
14.359,,Pump1,,0,,%
14.359,,Pump2,,0,,%
14.359,,Temperature,,28,,DegC
14.376,,pH,,5.98,,pH
14.376,,Pump1,,0,,%
14.376,,Pump2,,0,,%
14.376,,Temperature,,28,,DegC
14.392,,pH,,5.98,,pH
14.392,,Pump1,,0,,%
14.392,,Pump2,,0,,%
14.392,,Temperature,,27.99,,DegC
14.409,,pH,,5.98,,pH
14.409,,Pump1,,0,,%
14.409,,Pump2,,0,,%
14.409,,Temperature,,28,,DegC
14.426,,pH,,5.98,,pH
14.426,,Pump1,,0,,%
14.426,,Pump2,,0,,%
14.426,,Temperature,,28,,DegC
14.442,,pH,,5.98,,pH
14.442,,Pump1,,0,,%
14.442,,Pump2,,10.49,,%
14.442,,Temperature,,28,,DegC
14.459,,pH,,5.98,,pH
14.459,,Pump1,,0,,%
14.459,,Pump2,,0,,%
14.459,,Temperature,,27.98,,DegC
14.476,,pH,,5.98,,pH
14.476,,Pump1,,0,,%
14.476,,Pump2,,0,,%
14.476,,Temperature,,28,,DegC
14.493,,pH,,5.98,,pH
14.493,,Pump1,,0,,%
14.493,,Pump2,,0,,%
14.493,,Temperature,,28.01,,DegC
14.509,,pH,,5.98,,pH
14.509,,Pump1,,0,,%
14.509,,Pump2,,0,,%
14.509,,Temperature,,28.03,,DegC
14.526,,pH,,5.98,,pH
14.526,,Pump1,,0,,%
14.526,,Pump2,,0,,%
14.526,,Temperature,,28,,DegC
14.543,,pH,,5.98,,pH
14.543,,Pump1,,0,,%
14.543,,Pump2,,0,,%
14.543,,Temperature,,28,,DegC
14.559,,pH,,5.98,,pH
14.559,,Pump1,,0,,%
14.559,,Pump2,,0,,%
14.559,,Temperature,,28.01,,DegC
14.576,,pH,,5.98,,pH
14.576,,Pump1,,0,,%
14.576,,Pump2,,0,,%
14.576,,Temperature,,27.99,,DegC
14.593,,pH,,5.98,,pH
14.593,,Pump1,,0,,%
14.593,,Pump2,,0,,%
14.593,,Temperature,,28,,DegC
14.609,,pH,,5.98,,pH
14.609,,Pump1,,0,,%
14.609,,Pump2,,0,,%
14.609,,Temperature,,28.02,,DegC
14.626,,pH,,5.98,,pH
14.626,,Pump1,,0,,%
14.626,,Pump2,,0,,%
14.626,,Temperature,,28,,DegC
14.643,,pH,,5.98,,pH
14.643,,Pump1,,0,,%
14.643,,Pump2,,0,,%
14.643,,Temperature,,28,,DegC
14.659,,pH,,5.98,,pH
14.659,,Pump1,,0,,%
14.659,,Pump2,,0,,%
14.659,,Temperature,,27.98,,DegC
14.676,,pH,,5.98,,pH
14.676,,Pump1,,0,,%
14.676,,Pump2,,0,,%
14.676,,Temperature,,28.01,,DegC
14.693,,pH,,5.98,,pH
14.693,,Pump1,,0,,%
14.693,,Pump2,,0,,%
14.693,,Temperature,,28.02,,DegC
14.709,,pH,,5.99,,pH
14.709,,Pump1,,0,,%
14.709,,Pump2,,0,,%
14.709,,Temperature,,28,,DegC
14.726,,pH,,5.99,,pH
14.726,,Pump1,,0,,%
14.726,,Pump2,,0,,%
14.726,,Temperature,,28,,DegC
14.743,,pH,,5.99,,pH
14.743,,Pump1,,0,,%
14.743,,Pump2,,0,,%
14.743,,Temperature,,28.01,,DegC
14.759,,pH,,5.99,,pH
14.759,,Pump1,,0,,%
14.759,,Pump2,,0,,%
14.759,,Temperature,,28,,DegC
14.776,,pH,,5.98,,pH
14.776,,Pump1,,0,,%
14.776,,Pump2,,0,,%
14.776,,Temperature,,28,,DegC
14.793,,pH,,5.98,,pH
14.793,,Pump1,,0,,%
14.793,,Pump2,,0,,%
14.793,,Temperature,,27.99,,DegC
14.809,,pH,,5.98,,pH
14.809,,Pump1,,0,,%
14.809,,Pump2,,0,,%
14.809,,Temperature,,28,,DegC
14.826,,pH,,5.98,,pH
14.826,,Pump1,,0,,%
14.826,,Pump2,,0,,%
14.826,,Temperature,,28.01,,DegC
14.843,,pH,,5.98,,pH
14.843,,Pump1,,0,,%
14.843,,Pump2,,0,,%
14.843,,Temperature,,27.99,,DegC
14.859,,pH,,5.98,,pH
14.859,,Pump1,,0,,%
14.859,,Pump2,,0,,%
14.859,,Temperature,,28.02,,DegC
14.876,,pH,,5.98,,pH
14.876,,Pump1,,0,,%
14.876,,Pump2,,0,,%
14.876,,Temperature,,27.99,,DegC
14.893,,pH,,5.98,,pH
14.893,,Pump1,,0,,%
14.893,,Pump2,,0,,%
14.893,,Temperature,,28,,DegC
14.909,,pH,,5.98,,pH
14.909,,Pump1,,0,,%
14.909,,Pump2,,0,,%
14.909,,Temperature,,28,,DegC
14.926,,pH,,5.98,,pH
14.926,,Pump1,,0,,%
14.926,,Pump2,,0,,%
14.926,,Temperature,,28.01,,DegC
14.943,,pH,,5.98,,pH
14.943,,Pump1,,0,,%
14.943,,Pump2,,0,,%
14.943,,Temperature,,28,,DegC
14.959,,pH,,5.98,,pH
14.959,,Pump1,,0,,%
14.959,,Pump2,,0,,%
14.959,,Temperature,,27.98,,DegC
14.976,,pH,,5.98,,pH
14.976,,Pump1,,0,,%
14.976,,Pump2,,0,,%
14.976,,Temperature,,28.02,,DegC
14.993,,pH,,5.98,,pH
14.993,,Pump1,,0,,%
14.993,,Pump2,,0,,%
14.993,,Temperature,,28.01,,DegC
15.009,,pH,,5.98,,pH
15.009,,Pump1,,0,,%
15.009,,Pump2,,0,,%
15.009,,Temperature,,28.01,,DegC
15.026,,pH,,5.98,,pH
15.026,,Pump1,,0,,%
15.026,,Pump2,,0,,%
15.026,,Temperature,,27.99,,DegC
15.043,,pH,,5.98,,pH
15.043,,Pump1,,0,,%
15.043,,Pump2,,0,,%
15.043,,Temperature,,28,,DegC
15.059,,pH,,5.98,,pH
15.059,,Pump1,,0,,%
15.059,,Pump2,,0,,%
15.059,,Temperature,,28.01,,DegC
15.076,,pH,,5.98,,pH
15.076,,Pump1,,0,,%
15.076,,Pump2,,0,,%
15.076,,Temperature,,28,,DegC
15.093,,pH,,5.98,,pH
15.093,,Pump1,,0,,%
15.093,,Pump2,,0,,%
15.093,,Temperature,,28,,DegC
15.109,,pH,,5.98,,pH
15.109,,Pump1,,0,,%
15.109,,Pump2,,0,,%
15.109,,Temperature,,27.98,,DegC
15.126,,pH,,5.98,,pH
15.126,,Pump1,,0,,%
15.126,,Pump2,,0,,%
15.126,,Temperature,,28,,DegC
15.143,,pH,,5.98,,pH
15.143,,Pump1,,0,,%
15.143,,Pump2,,0,,%
15.143,,Temperature,,28.02,,DegC
15.159,,pH,,5.98,,pH
15.159,,Pump1,,0,,%
15.159,,Pump2,,0,,%
15.159,,Temperature,,28.02,,DegC
15.176,,pH,,5.98,,pH
15.176,,Pump1,,0,,%
15.176,,Pump2,,0,,%
15.176,,Temperature,,28,,DegC
15.193,,pH,,5.98,,pH
15.193,,Pump1,,0,,%
15.193,,Pump2,,10.49,,%
15.193,,Temperature,,28,,DegC
15.209,,pH,,5.98,,pH
15.209,,Pump1,,0,,%
15.209,,Pump2,,0,,%
15.209,,Temperature,,27.99,,DegC
15.226,,pH,,5.98,,pH
15.226,,Pump1,,0,,%
15.226,,Pump2,,0,,%
15.226,,Temperature,,27.98,,DegC
15.242,,pH,,5.98,,pH
15.242,,Pump1,,0,,%
15.242,,Pump2,,10.49,,%
15.242,,Temperature,,27.98,,DegC
15.259,,pH,,5.98,,pH
15.259,,Pump1,,0,,%
15.259,,Pump2,,0,,%
15.259,,Temperature,,28.02,,DegC
15.276,,pH,,5.98,,pH
15.276,,Pump1,,0,,%
15.276,,Pump2,,0,,%
15.276,,Temperature,,28,,DegC
15.293,,pH,,5.98,,pH
15.293,,Pump1,,0,,%
15.293,,Pump2,,0,,%
15.293,,Temperature,,28.01,,DegC
15.309,,pH,,5.98,,pH
15.309,,Pump1,,0,,%
15.309,,Pump2,,0,,%
15.309,,Temperature,,28,,DegC
15.326,,pH,,5.98,,pH
15.326,,Pump1,,0,,%
15.326,,Pump2,,0,,%
15.326,,Temperature,,28,,DegC
15.343,,pH,,5.98,,pH
15.343,,Pump1,,0,,%
15.343,,Pump2,,0,,%
15.343,,Temperature,,28,,DegC
15.359,,pH,,5.98,,pH
15.359,,Pump1,,0,,%
15.359,,Pump2,,0,,%
15.359,,Temperature,,27.99,,DegC
15.376,,pH,,5.99,,pH
15.376,,Pump1,,0,,%
15.376,,Pump2,,0,,%
15.376,,Temperature,,28,,DegC
15.393,,pH,,5.99,,pH
15.393,,Pump1,,0,,%
15.393,,Pump2,,0,,%
15.393,,Temperature,,28,,DegC
15.409,,pH,,5.98,,pH
15.409,,Pump1,,0,,%
15.409,,Pump2,,0,,%
15.409,,Temperature,,28.01,,DegC
15.426,,pH,,5.98,,pH
15.426,,Pump1,,0,,%
15.426,,Pump2,,0,,%
15.426,,Temperature,,28.02,,DegC
15.443,,pH,,5.98,,pH
15.443,,Pump1,,0,,%
15.443,,Pump2,,0,,%
15.443,,Temperature,,28,,DegC
15.459,,pH,,5.98,,pH
15.459,,Pump1,,0,,%
15.459,,Pump2,,0,,%
15.459,,Temperature,,27.99,,DegC
15.476,,pH,,5.98,,pH
15.476,,Pump1,,0,,%
15.476,,Pump2,,0,,%
15.476,,Temperature,,28,,DegC
15.493,,pH,,5.98,,pH
15.493,,Pump1,,0,,%
15.493,,Pump2,,0,,%
15.493,,Temperature,,28,,DegC
15.509,,pH,,5.98,,pH
15.509,,Pump1,,0,,%
15.509,,Pump2,,0,,%
15.509,,Temperature,,28.02,,DegC
15.526,,pH,,5.98,,pH
15.526,,Pump1,,0,,%
15.526,,Pump2,,0,,%
15.526,,Temperature,,28.01,,DegC
15.543,,pH,,5.98,,pH
15.543,,Pump1,,0,,%
15.543,,Pump2,,0,,%
15.543,,Temperature,,28.01,,DegC
15.559,,pH,,5.98,,pH
15.559,,Pump1,,0,,%
15.559,,Pump2,,0,,%
15.559,,Temperature,,28,,DegC
15.576,,pH,,5.98,,pH
15.576,,Pump1,,0,,%
15.576,,Pump2,,0,,%
15.576,,Temperature,,28.01,,DegC
15.593,,pH,,5.98,,pH
15.593,,Pump1,,0,,%
15.593,,Pump2,,0,,%
15.593,,Temperature,,28,,DegC
15.609,,pH,,5.98,,pH
15.609,,Pump1,,0,,%
15.609,,Pump2,,0,,%
15.609,,Temperature,,28.01,,DegC
15.626,,pH,,5.98,,pH
15.626,,Pump1,,0,,%
15.626,,Pump2,,0,,%
15.626,,Temperature,,28.01,,DegC
15.643,,pH,,5.98,,pH
15.643,,Pump1,,0,,%
15.643,,Pump2,,0,,%
15.643,,Temperature,,28,,DegC
15.659,,pH,,5.98,,pH
15.659,,Pump1,,0,,%
15.659,,Pump2,,0,,%
15.659,,Temperature,,28,,DegC
15.676,,pH,,5.99,,pH
15.676,,Pump1,,0,,%
15.676,,Pump2,,0,,%
15.676,,Temperature,,28.02,,DegC
15.693,,pH,,5.99,,pH
15.693,,Pump1,,0,,%
15.693,,Pump2,,0,,%
15.693,,Temperature,,28.01,,DegC
15.709,,pH,,5.99,,pH
15.709,,Pump1,,0,,%
15.709,,Pump2,,0,,%
15.709,,Temperature,,28.01,,DegC
15.726,,pH,,5.98,,pH
15.726,,Pump1,,0,,%
15.726,,Pump2,,0,,%
15.726,,Temperature,,28.02,,DegC
15.743,,pH,,5.98,,pH
15.743,,Pump1,,0,,%
15.743,,Pump2,,0,,%
15.743,,Temperature,,28,,DegC
15.759,,pH,,5.98,,pH
15.759,,Pump1,,0,,%
15.759,,Pump2,,0,,%
15.759,,Temperature,,28,,DegC
15.776,,pH,,5.98,,pH
15.776,,Pump1,,0,,%
15.776,,Pump2,,0,,%
15.776,,Temperature,,27.99,,DegC
15.793,,pH,,5.98,,pH
15.793,,Pump1,,0,,%
15.793,,Pump2,,0,,%
15.793,,Temperature,,28,,DegC
15.809,,pH,,5.98,,pH
15.809,,Pump1,,0,,%
15.809,,Pump2,,0,,%
15.809,,Temperature,,28,,DegC
15.826,,pH,,5.99,,pH
15.826,,Pump1,,0,,%
15.826,,Pump2,,0,,%
15.826,,Temperature,,28.01,,DegC
15.843,,pH,,5.99,,pH
15.843,,Pump1,,0,,%
15.843,,Pump2,,0,,%
15.843,,Temperature,,28.01,,DegC
15.859,,pH,,5.99,,pH
15.859,,Pump1,,0,,%
15.859,,Pump2,,0,,%
15.859,,Temperature,,28.01,,DegC
15.876,,pH,,5.99,,pH
15.876,,Pump1,,0,,%
15.876,,Pump2,,0,,%
15.876,,Temperature,,28.01,,DegC
15.893,,pH,,5.99,,pH
15.893,,Pump1,,0,,%
15.893,,Pump2,,0,,%
15.893,,Temperature,,28.01,,DegC
15.909,,pH,,5.99,,pH
15.909,,Pump1,,0,,%
15.909,,Pump2,,0,,%
15.909,,Temperature,,27.98,,DegC
15.926,,pH,,5.98,,pH
15.926,,Pump1,,0,,%
15.926,,Pump2,,0,,%
15.926,,Temperature,,28,,DegC
15.943,,pH,,5.98,,pH
15.943,,Pump1,,0,,%
15.943,,Pump2,,0,,%
15.943,,Temperature,,28,,DegC
15.959,,pH,,5.98,,pH
15.959,,Pump1,,0,,%
15.959,,Pump2,,0,,%
15.959,,Temperature,,28,,DegC
15.976,,pH,,5.98,,pH
15.976,,Pump1,,0,,%
15.976,,Pump2,,0,,%
15.976,,Temperature,,28.01,,DegC
15.993,,pH,,5.98,,pH
15.993,,Pump1,,0,,%
15.993,,Pump2,,0,,%
15.993,,Temperature,,28.01,,DegC
16.009,,pH,,5.98,,pH
16.009,,Pump1,,0,,%
16.009,,Pump2,,10.49,,%
16.009,,Temperature,,28,,DegC
16.026,,pH,,5.98,,pH
16.026,,Pump1,,0,,%
16.026,,Pump2,,10.49,,%
16.026,,Temperature,,28.02,,DegC
16.043,,pH,,5.99,,pH
16.043,,Pump1,,0,,%
16.043,,Pump2,,0,,%
16.043,,Temperature,,28,,DegC
16.059,,pH,,5.99,,pH
16.059,,Pump1,,0,,%
16.059,,Pump2,,0,,%
16.059,,Temperature,,28,,DegC
16.076,,pH,,5.99,,pH
16.076,,Pump1,,0,,%
16.076,,Pump2,,0,,%
16.076,,Temperature,,28,,DegC
16.093,,pH,,5.99,,pH
16.093,,Pump1,,0,,%
16.093,,Pump2,,0,,%
16.093,,Temperature,,27.98,,DegC
16.109,,pH,,5.98,,pH
16.109,,Pump1,,0,,%
16.109,,Pump2,,0,,%
16.109,,Temperature,,28,,DegC
16.126,,pH,,5.98,,pH
16.126,,Pump1,,0,,%
16.126,,Pump2,,0,,%
16.126,,Temperature,,27.99,,DegC
16.143,,pH,,5.98,,pH
16.143,,Pump1,,0,,%
16.143,,Pump2,,0,,%
16.143,,Temperature,,28.02,,DegC
16.159,,pH,,5.98,,pH
16.159,,Pump1,,0,,%
16.159,,Pump2,,0,,%
16.159,,Temperature,,28.02,,DegC
16.176,,pH,,5.98,,pH
16.176,,Pump1,,0,,%
16.176,,Pump2,,10.49,,%
16.176,,Temperature,,28,,DegC
16.193,,pH,,5.98,,pH
16.193,,Pump1,,0,,%
16.193,,Pump2,,0,,%
16.193,,Temperature,,28,,DegC
16.209,,pH,,5.98,,pH
16.209,,Pump1,,0,,%
16.209,,Pump2,,0,,%
16.209,,Temperature,,28.02,,DegC
16.226,,pH,,5.98,,pH
16.226,,Pump1,,0,,%
16.226,,Pump2,,0,,%
16.226,,Temperature,,28.01,,DegC
16.243,,pH,,5.98,,pH
16.243,,Pump1,,0,,%
16.243,,Pump2,,0,,%
16.243,,Temperature,,28.01,,DegC
16.259,,pH,,5.98,,pH
16.259,,Pump1,,0,,%
16.259,,Pump2,,0,,%
16.259,,Temperature,,27.99,,DegC
16.276,,pH,,5.98,,pH
16.276,,Pump1,,0,,%
16.276,,Pump2,,0,,%
16.276,,Temperature,,27.99,,DegC
16.293,,pH,,5.98,,pH
16.293,,Pump1,,0,,%
16.293,,Pump2,,0,,%
16.293,,Temperature,,28,,DegC
16.309,,pH,,5.98,,pH
16.309,,Pump1,,0,,%
16.309,,Pump2,,0,,%
16.309,,Temperature,,28,,DegC
16.326,,pH,,5.98,,pH
16.326,,Pump1,,0,,%
16.326,,Pump2,,0,,%
16.326,,Temperature,,28,,DegC
16.343,,pH,,5.98,,pH
16.343,,Pump1,,0,,%
16.343,,Pump2,,0,,%
16.343,,Temperature,,28,,DegC
16.359,,pH,,5.98,,pH
16.359,,Pump1,,0,,%
16.359,,Pump2,,0,,%
16.359,,Temperature,,28.01,,DegC
16.376,,pH,,5.98,,pH
16.376,,Pump1,,0,,%
16.376,,Pump2,,0,,%
16.376,,Temperature,,28.01,,DegC
16.393,,pH,,5.98,,pH
16.393,,Pump1,,0,,%
16.393,,Pump2,,0,,%
16.393,,Temperature,,28,,DegC
16.409,,pH,,5.98,,pH
16.409,,Pump1,,0,,%
16.409,,Pump2,,0,,%
16.409,,Temperature,,28.01,,DegC
16.426,,pH,,5.98,,pH
16.426,,Pump1,,0,,%
16.426,,Pump2,,0,,%
16.426,,Temperature,,28,,DegC
16.442,,pH,,5.98,,pH
16.442,,Pump1,,0,,%
16.442,,Pump2,,0,,%
16.442,,Temperature,,28,,DegC
16.459,,pH,,5.98,,pH
16.459,,Pump1,,0,,%
16.459,,Pump2,,0,,%
16.459,,Temperature,,28,,DegC
16.476,,pH,,5.98,,pH
16.476,,Pump1,,0,,%
16.476,,Pump2,,0,,%
16.476,,Temperature,,28,,DegC
16.492,,pH,,5.98,,pH
16.492,,Pump1,,0,,%
16.492,,Pump2,,0,,%
16.492,,Temperature,,27.99,,DegC
16.509,,pH,,5.98,,pH
16.509,,Pump1,,0,,%
16.509,,Pump2,,0,,%
16.509,,Temperature,,28.01,,DegC
16.526,,pH,,5.98,,pH
16.526,,Pump1,,0,,%
16.526,,Pump2,,0,,%
16.526,,Temperature,,28,,DegC
16.543,,pH,,5.98,,pH
16.543,,Pump1,,0,,%
16.543,,Pump2,,10.49,,%
16.543,,Temperature,,28,,DegC
16.559,,pH,,5.98,,pH
16.559,,Pump1,,0,,%
16.559,,Pump2,,0,,%
16.559,,Temperature,,28.02,,DegC
16.576,,pH,,5.98,,pH
16.576,,Pump1,,0,,%
16.576,,Pump2,,0,,%
16.576,,Temperature,,27.99,,DegC
16.593,,pH,,5.98,,pH
16.593,,Pump1,,0,,%
16.593,,Pump2,,0,,%
16.593,,Temperature,,28.01,,DegC
16.609,,pH,,5.98,,pH
16.609,,Pump1,,0,,%
16.609,,Pump2,,0,,%
16.609,,Temperature,,27.98,,DegC
16.626,,pH,,5.99,,pH
16.626,,Pump1,,0,,%
16.626,,Pump2,,0,,%
16.626,,Temperature,,27.99,,DegC
16.643,,pH,,5.99,,pH
16.643,,Pump1,,0,,%
16.643,,Pump2,,0,,%
16.643,,Temperature,,28.02,,DegC
16.659,,pH,,5.99,,pH
16.659,,Pump1,,0,,%
16.659,,Pump2,,0,,%
16.659,,Temperature,,28,,DegC
16.676,,pH,,5.99,,pH
16.676,,Pump1,,0,,%
16.676,,Pump2,,0,,%
16.676,,Temperature,,28,,DegC
16.693,,pH,,5.99,,pH
16.693,,Pump1,,0,,%
16.693,,Pump2,,0,,%
16.693,,Temperature,,28.02,,DegC
16.709,,pH,,5.98,,pH
16.709,,Pump1,,0,,%
16.709,,Pump2,,0,,%
16.709,,Temperature,,28,,DegC
16.726,,pH,,5.98,,pH
16.726,,Pump1,,0,,%
16.726,,Pump2,,0,,%
16.726,,Temperature,,27.99,,DegC
16.743,,pH,,5.98,,pH
16.743,,Pump1,,0,,%
16.743,,Pump2,,0,,%
16.743,,Temperature,,27.99,,DegC
16.759,,pH,,5.98,,pH
16.759,,Pump1,,0,,%
16.759,,Pump2,,0,,%
16.759,,Temperature,,28,,DegC
16.776,,pH,,5.98,,pH
16.776,,Pump1,,0,,%
16.776,,Pump2,,0,,%
16.776,,Temperature,,28,,DegC
16.793,,pH,,5.98,,pH
16.793,,Pump1,,0,,%
16.793,,Pump2,,0,,%
16.793,,Temperature,,28,,DegC
16.809,,pH,,5.98,,pH
16.809,,Pump1,,0,,%
16.809,,Pump2,,0,,%
16.809,,Temperature,,28.02,,DegC
16.826,,pH,,5.98,,pH
16.826,,Pump1,,0,,%
16.826,,Pump2,,0,,%
16.826,,Temperature,,27.99,,DegC
16.843,,pH,,5.98,,pH
16.843,,Pump1,,0,,%
16.843,,Pump2,,0,,%
16.843,,Temperature,,28,,DegC
16.859,,pH,,5.98,,pH
16.859,,Pump1,,0,,%
16.859,,Pump2,,0,,%
16.859,,Temperature,,28,,DegC
16.876,,pH,,5.98,,pH
16.876,,Pump1,,0,,%
16.876,,Pump2,,0,,%
16.876,,Temperature,,28,,DegC
16.893,,pH,,5.99,,pH
16.893,,Pump1,,0,,%
16.893,,Pump2,,0,,%
16.893,,Temperature,,28.01,,DegC
16.909,,pH,,5.99,,pH
16.909,,Pump1,,0,,%
16.909,,Pump2,,0,,%
16.909,,Temperature,,28.02,,DegC
16.926,,pH,,5.98,,pH
16.926,,Pump1,,0,,%
16.926,,Pump2,,0,,%
16.926,,Temperature,,28,,DegC
16.943,,pH,,5.98,,pH
16.943,,Pump1,,0,,%
16.943,,Pump2,,0,,%
16.943,,Temperature,,28.02,,DegC
16.959,,pH,,5.98,,pH
16.959,,Pump1,,0,,%
16.959,,Pump2,,0,,%
16.959,,Temperature,,28,,DegC
16.976,,pH,,5.98,,pH
16.976,,Pump1,,0,,%
16.976,,Pump2,,0,,%
16.976,,Temperature,,28,,DegC
16.993,,pH,,5.99,,pH
16.993,,Pump1,,0,,%
16.993,,Pump2,,0,,%
16.993,,Temperature,,28,,DegC
17.009,,pH,,5.99,,pH
17.009,,Pump1,,0,,%
17.009,,Pump2,,0,,%
17.009,,Temperature,,28,,DegC
17.026,,pH,,5.99,,pH
17.026,,Pump1,,0,,%
17.026,,Pump2,,0,,%
17.026,,Temperature,,28,,DegC
17.043,,pH,,5.99,,pH
17.043,,Pump1,,0,,%
17.043,,Pump2,,0,,%
17.043,,Temperature,,27.99,,DegC
17.059,,pH,,5.98,,pH
17.059,,Pump1,,0,,%
17.059,,Pump2,,0,,%
17.059,,Temperature,,28,,DegC
17.076,,pH,,5.98,,pH
17.076,,Pump1,,0,,%
17.076,,Pump2,,0,,%
17.076,,Temperature,,28.01,,DegC
17.093,,pH,,5.98,,pH
17.093,,Pump1,,0,,%
17.093,,Pump2,,0,,%
17.093,,Temperature,,28,,DegC
17.109,,pH,,5.98,,pH
17.109,,Pump1,,0,,%
17.109,,Pump2,,0,,%
17.109,,Temperature,,28,,DegC
17.126,,pH,,5.98,,pH
17.126,,Pump1,,0,,%
17.126,,Pump2,,0,,%
17.126,,Temperature,,28.01,,DegC
17.143,,pH,,5.99,,pH
17.143,,Pump1,,0,,%
17.143,,Pump2,,0,,%
17.143,,Temperature,,28,,DegC
17.159,,pH,,5.99,,pH
17.159,,Pump1,,0,,%
17.159,,Pump2,,0,,%
17.159,,Temperature,,28.01,,DegC
17.176,,pH,,5.98,,pH
17.176,,Pump1,,0,,%
17.176,,Pump2,,0,,%
17.176,,Temperature,,28,,DegC
17.193,,pH,,5.98,,pH
17.193,,Pump1,,0,,%
17.193,,Pump2,,0,,%
17.193,,Temperature,,27.98,,DegC
17.209,,pH,,5.98,,pH
17.209,,Pump1,,0,,%
17.209,,Pump2,,0,,%
17.209,,Temperature,,27.99,,DegC
17.226,,pH,,5.98,,pH
17.226,,Pump1,,0,,%
17.226,,Pump2,,10.49,,%
17.226,,Temperature,,27.99,,DegC
17.243,,pH,,5.98,,pH
17.243,,Pump1,,0,,%
17.243,,Pump2,,0,,%
17.243,,Temperature,,27.98,,DegC
17.259,,pH,,5.98,,pH
17.259,,Pump1,,0,,%
17.259,,Pump2,,0,,%
17.259,,Temperature,,28.01,,DegC
17.276,,pH,,5.98,,pH
17.276,,Pump1,,0,,%
17.276,,Pump2,,0,,%
17.276,,Temperature,,28.02,,DegC
17.293,,pH,,5.98,,pH
17.293,,Pump1,,0,,%
17.293,,Pump2,,10.49,,%
17.293,,Temperature,,28,,DegC
17.309,,pH,,5.98,,pH
17.309,,Pump1,,0,,%
17.309,,Pump2,,0,,%
17.309,,Temperature,,27.99,,DegC
17.326,,pH,,5.98,,pH
17.326,,Pump1,,0,,%
17.326,,Pump2,,0,,%
17.326,,Temperature,,28,,DegC
17.343,,pH,,5.98,,pH
17.343,,Pump1,,0,,%
17.343,,Pump2,,0,,%
17.343,,Temperature,,28,,DegC
17.359,,pH,,5.98,,pH
17.359,,Pump1,,0,,%
17.359,,Pump2,,0,,%
17.359,,Temperature,,28,,DegC
17.376,,pH,,5.98,,pH
17.376,,Pump1,,0,,%
17.376,,Pump2,,0,,%
17.376,,Temperature,,27.98,,DegC
17.393,,pH,,5.98,,pH
17.393,,Pump1,,0,,%
17.393,,Pump2,,0,,%
17.393,,Temperature,,27.99,,DegC
17.409,,pH,,5.98,,pH
17.409,,Pump1,,0,,%
17.409,,Pump2,,0,,%
17.409,,Temperature,,28.01,,DegC
17.426,,pH,,5.98,,pH
17.426,,Pump1,,0,,%
17.426,,Pump2,,10.49,,%
17.426,,Temperature,,28.01,,DegC
17.442,,pH,,5.98,,pH
